iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
EGY,Africa,Egypt,5/17/20,11719,491,393.571,612,20,14,114.517,4.798,3.846,5.98,0.195,0.137,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/18/20,12229,510,404.143,630,18,15,119.5,4.984,3.949,6.156,0.176,0.147,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/19/20,12764,535,431.143,645,15,16,124.728,5.228,4.213,6.303,0.147,0.156,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/20/20,13484,720,484.429,659,14,16.429,131.764,7.036,4.734,6.44,0.137,0.161,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/21/20,14229,745,542.571,680,21,17.714,139.044,7.28,5.302,6.645,0.205,0.173,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/22/20,15003,774,596.286,696,16,17.857,146.608,7.563,5.827,6.801,0.156,0.174,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/23/20,15786,783,651.143,707,11,16.429,154.259,7.651,6.363,6.909,0.107,0.161,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/24/20,16613,827,699.143,735,28,17.571,162.34,8.081,6.832,7.182,0.274,0.172,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/25/20,17265,652,719.429,764,29,19.143,168.712,6.371,7.03,7.466,0.283,0.187,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/26/20,17967,702,743.286,783,19,19.714,175.571,6.86,7.263,7.651,0.186,0.193,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/27/20,18756,789,753.143,797,14,19.714,183.281,7.71,7.36,7.788,0.137,0.193,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/28/20,19666,910,776.714,816,19,19.429,192.174,8.892,7.59,7.974,0.186,0.19,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/29/20,20793,1127,827.143,845,29,21.286,203.187,11.013,8.083,8.257,0.283,0.208,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/30/20,22082,1289,899.429,879,34,24.571,215.783,12.596,8.789,8.589,0.332,0.24,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,5/31/20,23449,1367,976.571,913,34,25.429,229.141,13.358,9.543,8.922,0.332,0.248,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/1/20,24985,1536,1102.857,959,46,27.857,244.151,15.01,10.777,9.371,0.45,0.272,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/2/20,26384,1399,1202.429,1005,46,31.714,257.821,13.671,11.75,9.821,0.45,0.31,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/3/20,27536,1152,1254.286,1052,47,36.429,269.079,11.257,12.257,10.28,0.459,0.356,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/4/20,28615,1079,1278.429,1088,36,38.857,279.622,10.544,12.493,10.632,0.352,0.38,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/5/20,29767,1152,1282,1126,38,40.143,290.88,11.257,12.528,11.003,0.371,0.392,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/6/20,31115,1348,1290.429,1166,40,41,304.052,13.173,12.61,11.394,0.391,0.401,,,,,,,,,,84.26,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/7/20,32612,1497,1309,1198,32,40.714,318.681,14.629,12.791,11.707,0.313,0.398,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/8/20,34079,1467,1299.143,1237,39,39.714,333.016,14.335,12.695,12.088,0.381,0.388,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/9/20,35444,1365,1294.286,1271,34,38,346.355,13.339,12.648,12.42,0.332,0.371,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/10/20,36829,1385,1327.571,1306,35,36.286,359.889,13.534,12.973,12.762,0.342,0.355,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/11/20,38284,1455,1381.286,1342,36,36.286,374.107,14.218,13.498,13.114,0.352,0.355,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/12/20,39726,1442,1422.714,1377,35,35.857,388.198,14.091,13.903,13.456,0.342,0.35,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/13/20,41304,1578,1455.571,1422,45,36.571,403.618,15.42,14.224,13.896,0.44,0.357,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/14/20,42980,1676,1481.143,1484,62,40.857,419.996,16.378,14.474,14.501,0.606,0.399,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/15/20,44598,1618,1502.714,1575,91,48.286,435.807,15.811,14.684,15.391,0.889,0.472,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/16/20,46289,1691,1549.286,1672,97,57.286,452.331,16.524,15.139,16.339,0.948,0.56,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/17/20,47856,1567,1575.286,1766,94,65.714,467.643,15.313,15.394,17.257,0.919,0.642,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/18/20,49219,1363,1562.143,1850,84,72.571,480.962,13.319,15.265,18.078,0.821,0.709,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/19/20,50437,1218,1530.143,1938,88,80.143,492.865,11.902,14.952,18.938,0.86,0.783,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/20/20,52211,1774,1558.143,2017,79,85,510.2,17.335,15.226,19.71,0.772,0.831,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/21/20,53758,1547,1539.714,2106,89,88.857,525.317,15.117,15.046,20.58,0.87,0.868,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/22/20,55233,1475,1519.286,2193,87,88.286,539.731,14.414,14.846,21.43,0.85,0.863,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/23/20,56809,1576,1502.857,2278,85,86.571,555.131,15.4,14.686,22.26,0.831,0.846,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/24/20,58141,1332,1469.286,2365,87,85.571,568.147,13.016,14.358,23.111,0.85,0.836,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/25/20,59561,1420,1477.429,2450,85,85.714,582.023,13.876,14.437,23.941,0.831,0.838,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/26/20,61130,1569,1527.571,2533,83,85,597.355,15.332,14.927,24.752,0.811,0.831,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/27/20,62755,1625,1506.286,2620,87,86.143,613.235,15.879,14.719,25.602,0.85,0.842,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/28/20,63923,1168,1452.143,2708,88,86,624.648,11.414,14.19,26.462,0.86,0.84,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/29/20,65188,1265,1422.143,2789,81,85.143,637.01,12.361,13.897,27.254,0.792,0.832,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,6/30/20,66754,1566,1420.714,2872,83,84.857,652.312,15.303,13.883,28.065,0.811,0.829,,,,,,,,,,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/1/20,68311,1557,1452.857,2953,81,84,667.527,15.215,14.197,28.856,0.792,0.821,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/2/20,69814,1503,1464.714,3034,81,83.429,682.214,14.687,14.313,29.648,0.792,0.815,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/3/20,71299,1485,1452.714,3120,86,83.857,696.726,14.511,14.196,30.488,0.84,0.819,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/4/20,72711,1412,1422.286,3201,81,83,710.524,13.798,13.898,31.28,0.792,0.811,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/5/20,74035,1324,1444.571,3280,79,81.714,723.461,12.938,14.116,32.052,0.772,0.799,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/6/20,75253,1218,1437.857,3343,63,79.143,735.364,11.902,14.051,32.667,0.616,0.773,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/7/20,76222,969,1352.571,3422,79,78.571,744.833,9.469,13.217,33.439,0.772,0.768,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/8/20,77279,1057,1281.143,3489,67,76.571,755.161,10.329,12.519,34.094,0.655,0.748,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/9/20,78304,1025,1212.857,3564,75,75.714,765.178,10.016,11.852,34.827,0.733,0.74,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/10/20,79254,950,1136.429,3617,53,71,774.461,9.283,11.105,35.345,0.518,0.694,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/11/20,80235,981,1074.857,3702,85,71.571,784.047,9.586,10.503,36.176,0.831,0.699,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/12/20,81158,923,1017.571,3769,67,69.857,793.067,9.019,9.944,36.83,0.655,0.683,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/13/20,82070,912,973.857,3858,89,73.571,801.979,8.912,9.516,37.7,0.87,0.719,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/14/20,83001,931,968.429,3935,77,73.286,811.076,9.098,9.463,38.452,0.752,0.716,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/15/20,83930,929,950.143,4008,73,74.143,820.154,9.078,9.285,39.166,0.713,0.725,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/16/20,84843,913,934.143,4067,59,71.857,829.076,8.922,9.128,39.742,0.577,0.702,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/17/20,85771,928,931,4120,53,71.857,838.144,9.068,9.098,40.26,0.518,0.702,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/18/20,86474,703,891.286,4188,68,69.429,845.014,6.87,8.71,40.925,0.664,0.678,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/19/20,87172,698,859.143,4251,63,68.857,851.835,6.821,8.395,41.54,0.616,0.673,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/20/20,87775,603,815,4302,51,63.429,857.727,5.892,7.964,42.039,0.498,0.62,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/21/20,88402,627,771.571,4352,50,59.571,863.854,6.127,7.54,42.527,0.489,0.582,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/22/20,89078,676,735.429,4399,47,55.857,870.46,6.606,7.187,42.987,0.459,0.546,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/23/20,89745,667,700.286,4440,41,53.286,876.978,6.518,6.843,43.387,0.401,0.521,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/24/20,90413,668,663.143,4480,40,51.429,883.505,6.528,6.48,43.778,0.391,0.503,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/25/20,91072,659,656.857,4518,38,47.143,889.945,6.44,6.419,44.149,0.371,0.461,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/26/20,91583,511,630.143,4558,40,43.857,894.939,4.993,6.158,44.54,0.391,0.429,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/27/20,92062,479,612.429,4606,48,43.429,899.619,4.681,5.985,45.009,0.469,0.424,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/28/20,92482,420,582.857,4652,46,42.857,903.723,4.104,5.696,45.459,0.45,0.419,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/29/20,92947,465,552.714,4691,39,41.714,908.267,4.544,5.401,45.84,0.381,0.408,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/30/20,93356,409,515.857,4728,37,41.143,912.264,3.997,5.041,46.201,0.362,0.402,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,7/31/20,93757,401,477.714,4774,46,42,916.183,3.919,4.668,46.651,0.45,0.41,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/1/20,94078,321,429.429,4805,31,41,919.319,3.137,4.196,46.954,0.303,0.401,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/2/20,94316,238,390.429,4834,29,39.429,921.645,2.326,3.815,47.237,0.283,0.385,,,,,,,,,,60.19,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/3/20,94483,167,345.857,4865,31,37,923.277,1.632,3.38,47.54,0.303,0.362,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/4/20,94640,157,308.286,4888,23,33.714,924.811,1.534,3.013,47.765,0.225,0.329,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/5/20,94752,112,257.857,4912,24,31.571,925.906,1.094,2.52,47.999,0.235,0.309,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/6/20,94875,123,217,4930,18,28.857,927.108,1.202,2.12,48.175,0.176,0.282,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/7/20,95006,131,178.429,4951,21,25.286,928.388,1.28,1.744,48.381,0.205,0.247,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/8/20,95147,141,152.714,4971,20,23.714,929.766,1.378,1.492,48.576,0.195,0.232,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/9/20,95314,167,142.571,4992,21,22.571,931.397,1.632,1.393,48.781,0.205,0.221,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/10/20,95492,178,144.143,5009,17,20.571,933.137,1.739,1.409,48.947,0.166,0.201,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/11/20,95666,174,146.571,5035,26,21,934.837,1.7,1.432,49.201,0.254,0.205,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/12/20,95834,168,154.571,5059,24,21,936.479,1.642,1.51,49.436,0.235,0.205,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/13/20,95963,129,155.429,5085,26,22.143,937.739,1.261,1.519,49.69,0.254,0.216,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/14/20,96108,145,157.429,5107,22,22.286,939.156,1.417,1.538,49.905,0.215,0.218,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/15/20,96220,112,153.286,5124,17,21.857,940.251,1.094,1.498,50.071,0.166,0.214,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/16/20,96336,116,146,5141,17,21.286,941.384,1.134,1.427,50.237,0.166,0.208,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/17/20,96475,139,140.429,5160,19,21.571,942.743,1.358,1.372,50.423,0.186,0.211,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/18/20,96590,115,132,5173,13,19.714,943.866,1.124,1.29,50.55,0.127,0.193,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/19/20,96590,0,108,5173,0,16.286,943.866,0,1.055,50.55,0,0.159,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/20/20,96914,324,135.857,5197,24,16,947.032,3.166,1.328,50.784,0.235,0.156,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/21/20,97025,111,131,5212,15,15,948.117,1.085,1.28,50.931,0.147,0.147,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/22/20,97148,123,132.571,5231,19,15.286,949.319,1.202,1.295,51.117,0.186,0.149,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/23/20,97237,89,128.714,5243,12,14.571,950.189,0.87,1.258,51.234,0.117,0.142,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/24/20,97237,0,108.857,5243,0,11.857,950.189,0,1.064,51.234,0,0.116,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
EGY,Africa,Egypt,8/25/20,97478,241,126.857,5280,37,15.286,952.544,2.355,1.24,51.596,0.362,0.149,,,,,,,,,,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
